Table with column headers in row 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012 Poverty and Median Household Income Estimates - Counties, States, and National                             Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program      Release date:  December 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Under Age 18",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Ages 0-4",90% CI Lower Bound,90% CI Upper Bound
46,013,SD,Brown County,"3,889","3,235","4,543",10.8,9.0,12.6,"1,029",791,"1,267",12.2,9.4,15.0,629,462,796,10.7,7.9,13.5,"52,239","48,376","56,102",.,.,.,.,.,.
46,015,SD,Brule County,685,542,828,13.2,10.4,16.0,219,167,271,17.1,13.0,21.2,135,98,172,14.8,10.8,18.8,"47,417","43,169","51,665",.,.,.,.,.,.
46,017,SD,Buffalo County,788,646,930,39.2,32.1,46.3,374,293,455,45.7,35.8,55.6,233,174,292,42.5,31.7,53.3,"25,179","23,466","26,892",.,.,.,.,.,.
46,019,SD,Butte County,"1,361","1,062","1,660",13.5,10.5,16.5,493,370,616,20.1,15.1,25.1,334,246,422,19.0,14.0,24.0,"41,328","37,372","45,284",.,.,.,.,.,.
46,021,SD,Campbell County,134,106,162,9.7,7.7,11.7,25,19,31,10.8,8.3,13.3,16,12,20,8.9,6.5,11.3,"46,053","41,971","50,135",.,.,.,.,.,.
46,023,SD,Charles Mix County,"2,137","1,747","2,527",24.3,19.9,28.7,912,710,"1,114",35.0,27.2,42.8,555,410,700,30.7,22.7,38.7,"37,422","34,065","40,779",.,.,.,.,.,.
46,025,SD,Clark County,530,434,626,15.7,12.9,18.5,169,129,209,26.1,20.0,32.2,104,76,132,23.4,17.2,29.6,"47,901","43,636","52,166",.,.,.,.,.,.
46,027,SD,Clay County,"2,959","2,493","3,425",24.7,20.8,28.6,525,405,645,19.9,15.3,24.5,314,233,395,17.5,13.0,22.0,"38,484","34,752","42,216",.,.,.,.,.,.
46,029,SD,Codington County,"2,654","2,124","3,184",9.7,7.8,11.6,805,608,"1,002",12.1,9.2,15.0,489,357,621,10.5,7.7,13.3,"47,400","45,230","49,570",.,.,.,.,.,.
46,031,SD,Corson County,"1,630","1,393","1,867",40.1,34.3,45.9,656,532,780,47.7,38.6,56.8,434,343,525,43.0,34.0,52.0,"31,312","28,632","33,992",.,.,.,.,.,.
46,033,SD,Custer County,939,765,"1,113",11.6,9.4,13.8,269,205,333,18.7,14.3,23.1,172,127,217,16.3,12.0,20.6,"49,902","45,109","54,695",.,.,.,.,.,.
46,035,SD,Davison County,"2,263","1,796","2,730",11.9,9.4,14.4,666,513,819,14.9,11.5,18.3,404,296,512,12.9,9.5,16.3,"48,941","45,223","52,659",.,.,.,.,.,.
46,037,SD,Day County,885,727,"1,043",16.2,13.3,19.1,262,206,318,21.9,17.2,26.6,156,116,196,18.2,13.5,22.9,"41,634","37,627","45,641",.,.,.,.,.,.
46,039,SD,Deuel County,425,333,517,9.8,7.7,11.9,144,109,179,14.4,10.9,17.9,94,69,119,12.7,9.3,16.1,"48,946","44,381","53,511",.,.,.,.,.,.
46,041,SD,Dewey County,"1,450","1,164","1,736",26.3,21.1,31.5,688,533,843,36.4,28.2,44.6,438,329,547,33.5,25.2,41.8,"33,976","30,803","37,149",.,.,.,.,.,.
46,043,SD,Douglas County,296,232,360,10.4,8.2,12.6,86,65,107,13.6,10.3,16.9,53,38,68,11.5,8.4,14.6,"49,476","45,120","53,832",.,.,.,.,.,.
46,045,SD,Edmunds County,461,375,547,12.1,9.9,14.3,128,98,158,15.3,11.7,18.9,77,56,98,12.5,9.0,16.0,"55,098","50,660","59,536",.,.,.,.,.,.
46,047,SD,Fall River County,"1,089",885,"1,293",16.1,13.1,19.1,278,213,343,23.5,18.0,29.0,174,128,220,18.6,13.7,23.5,"38,397","34,716","42,078",.,.,.,.,.,.
46,049,SD,Faulk County,265,213,317,12.1,9.7,14.5,67,50,84,16.7,12.5,20.9,40,28,52,14.8,10.5,19.1,"46,371","42,455","50,287",.,.,.,.,.,.
46,051,SD,Grant County,743,594,892,10.3,8.2,12.4,216,165,267,13.5,10.3,16.7,136,99,173,11.4,8.3,14.5,"47,740","43,309","52,171",.,.,.,.,.,.
46,053,SD,Gregory County,835,684,986,19.9,16.3,23.5,266,209,323,28.4,22.3,34.5,166,126,206,24.2,18.3,30.1,"35,483","32,056","38,910",.,.,.,.,.,.
46,055,SD,Haakon County,230,182,278,12.1,9.6,14.6,71,54,88,16.0,12.2,19.8,44,32,56,13.8,10.0,17.6,"44,826","40,448","49,204",.,.,.,.,.,.
46,057,SD,Hamlin County,629,500,758,10.9,8.7,13.1,265,203,327,15.2,11.6,18.8,165,120,210,13.7,10.0,17.4,"52,404","47,945","56,863",.,.,.,.,.,.
46,059,SD,Hand County,313,244,382,9.4,7.3,11.5,91,69,113,12.9,9.8,16.0,57,42,72,11.1,8.1,14.1,"50,424","45,990","54,858",.,.,.,.,.,.
46,061,SD,Hanson County,276,221,331,8.7,7.0,10.4,124,94,154,14.0,10.6,17.4,75,54,96,12.3,8.9,15.7,"60,052","54,102","66,002",.,.,.,.,.,.
46,063,SD,Harding County,149,118,180,11.5,9.1,13.9,52,39,65,19.0,14.3,23.7,33,24,42,17.6,12.7,22.5,"48,342","43,895","52,789",.,.,.,.,.,.
46,065,SD,Hughes County,"1,601","1,275","1,927",9.6,7.6,11.6,524,403,645,13.2,10.2,16.2,321,237,405,11.6,8.6,14.6,"55,273","50,123","60,423",.,.,.,.,.,.
46,067,SD,Hutchinson County,810,648,972,12.1,9.7,14.5,245,186,304,17.0,12.9,21.1,152,111,193,14.3,10.4,18.2,"45,791","41,710","49,872",.,.,.,.,.,.
46,069,SD,Hyde County,160,125,195,11.4,8.9,13.9,47,36,58,14.6,11.1,18.1,30,22,38,12.3,9.0,15.6,"50,469","45,888","55,050",.,.,.,.,.,.
46,071,SD,Jackson County,983,765,"1,201",31.1,24.2,38.0,458,346,570,44.8,33.8,55.8,296,215,377,42.1,30.5,53.7,"38,582","36,260","40,904",.,.,.,.,.,.
46,073,SD,Jerauld County,282,222,342,14.5,11.4,17.6,81,61,101,21.0,15.9,26.1,50,36,64,20.1,14.5,25.7,"45,494","41,108","49,880",.,.,.,.,.,.
46,075,SD,Jones County,135,106,164,13.4,10.5,16.3,49,37,61,21.6,16.3,26.9,31,22,40,19.5,14.2,24.8,"44,491","40,094","48,888",.,.,.,.,.,.
46,077,SD,Kingsbury County,543,435,651,10.7,8.6,12.8,186,142,230,16.2,12.4,20.0,118,86,150,14.9,10.8,19.0,"48,628","44,967","52,289",.,.,.,.,.,.
46,079,SD,Lake County,"1,124",902,"1,346",10.2,8.2,12.2,286,217,355,12.4,9.4,15.4,184,135,233,11.2,8.2,14.2,"50,089","45,704","54,474",.,.,.,.,.,.
46,081,SD,Lawrence County,"3,207","2,601","3,813",13.6,11.0,16.2,822,636,"1,008",18.2,14.1,22.3,498,372,624,15.7,11.7,19.7,"42,927","39,120","46,734",.,.,.,.,.,.
46,083,SD,Lincoln County,"2,237","1,800","2,674",4.7,3.8,5.6,780,596,964,5.6,4.3,6.9,463,339,587,4.8,3.5,6.1,"78,360","71,656","85,064",.,.,.,.,.,.
46,085,SD,Lyman County,831,667,995,22.2,17.8,26.6,360,279,441,33.5,26.0,41.0,222,164,280,28.6,21.1,36.1,"40,874","37,155","44,593",.,.,.,.,.,.
46,087,SD,McCook County,577,468,686,10.7,8.7,12.7,199,152,246,14.6,11.2,18.0,128,94,162,13.2,9.7,16.7,"49,638","45,429","53,847",.,.,.,.,.,.
46,089,SD,McPherson County,384,302,466,16.9,13.3,20.5,107,81,133,27.0,20.5,33.5,66,48,84,23.1,16.8,29.4,"38,211","34,571","41,851",.,.,.,.,.,.
46,091,SD,Marshall County,596,474,718,13.3,10.6,16.0,179,137,221,20.1,15.4,24.8,111,81,141,17.6,12.9,22.3,"47,765","43,395","52,135",.,.,.,.,.,.
46,093,SD,Meade County,"2,468","1,959","2,977",9.8,7.8,11.8,901,687,"1,115",14.7,11.2,18.2,565,414,716,13.0,9.5,16.5,"51,427","48,227","54,627",.,.,.,.,.,.
46,095,SD,Mellette County,702,564,840,34.3,27.6,41.0,288,223,353,44.9,34.8,55.0,182,136,228,41.8,31.1,52.5,"32,164","29,095","35,233",.,.,.,.,.,.
46,097,SD,Miner County,271,212,330,12.0,9.4,14.6,94,72,116,18.0,13.7,22.3,59,43,75,15.2,11.1,19.3,"46,311","41,875","50,747",.,.,.,.,.,.
46,099,SD,Minnehaha County,"19,658","17,593","21,723",11.6,10.4,12.8,"6,506","5,612","7,400",15.3,13.2,17.4,"3,528","2,845","4,211",12.0,9.7,14.3,"48,932","47,021","50,843",.,.,.,.,.,.
46,101,SD,Moody County,650,521,779,10.2,8.2,12.2,229,178,280,14.2,11.0,17.4,140,103,177,12.0,8.9,15.1,"51,945","47,789","56,101",.,.,.,.,.,.
46,103,SD,Pennington County,"13,736","11,738","15,734",13.5,11.5,15.5,"5,021","4,047","5,995",20.3,16.4,24.2,"3,073","2,389","3,757",17.8,13.8,21.8,"49,033","46,467","51,599",.,.,.,.,.,.
46,105,SD,Perkins County,419,333,505,14.0,11.1,16.9,123,93,153,19.6,14.9,24.3,77,56,98,16.3,11.8,20.8,"38,695","34,937","42,453",.,.,.,.,.,.
46,107,SD,Potter County,254,207,301,11.1,9.1,13.1,68,54,82,14.7,11.6,17.8,43,33,53,13.0,9.9,16.1,"47,805","42,994","52,616",.,.,.,.,.,.
46,109,SD,Roberts County,"2,035","1,687","2,383",20.2,16.7,23.7,786,612,960,27.4,21.3,33.5,506,381,631,25.5,19.2,31.8,"40,759","37,277","44,241",.,.,.,.,.,.
46,111,SD,Sanborn County,295,233,357,13.2,10.4,16.0,89,68,110,19.7,15.0,24.4,55,40,70,17.1,12.5,21.7,"44,800","40,477","49,123",.,.,.,.,.,.
46,113,SD,Shannon County,"6,638","5,694","7,582",47.4,40.7,54.1,"2,709","2,237","3,181",49.9,41.2,58.6,"1,710","1,368","2,052",45.4,36.3,54.5,"28,406","25,907","30,905",.,.,.,.,.,.
46,115,SD,Spink County,694,546,842,11.0,8.7,13.3,231,175,287,15.9,12.1,19.7,139,102,176,12.9,9.4,16.4,"48,823","44,431","53,215",.,.,.,.,.,.
46,117,SD,Stanley County,270,212,328,9.1,7.1,11.1,101,77,125,15.2,11.6,18.8,64,47,81,13.1,9.6,16.6,"54,512","49,374","59,650",.,.,.,.,.,.
46,119,SD,Sully County,104,82,126,7.3,5.8,8.8,25,19,31,8.5,6.4,10.6,15,11,19,6.9,4.9,8.9,"56,221","50,581","61,861",.,.,.,.,.,.
46,121,SD,Todd County,"3,929","3,198","4,660",39.7,32.3,47.1,"1,923","1,497","2,349",47.9,37.3,58.5,"1,225",918,"1,532",45.2,33.9,56.5,"28,943","26,607","31,279",.,.,.,.,.,.
46,123,SD,Tripp County,960,763,"1,157",17.9,14.2,21.6,303,235,371,24.6,19.1,30.1,189,142,236,21.0,15.8,26.2,"41,905","38,061","45,749",.,.,.,.,.,.
46,125,SD,Turner County,802,649,955,9.9,8.0,11.8,233,179,287,12.1,9.3,14.9,149,109,189,10.4,7.6,13.2,"52,447","47,611","57,283",.,.,.,.,.,.
46,127,SD,Union County,959,755,"1,163",6.5,5.1,7.9,320,244,396,8.5,6.5,10.5,195,143,247,6.9,5.0,8.8,"64,772","59,414","70,130",.,.,.,.,.,.
46,129,SD,Walworth County,761,593,929,14.4,11.2,17.6,242,182,302,20.6,15.5,25.7,153,112,194,18.3,13.3,23.3,"40,622","36,988","44,256",.,.,.,.,.,.
46,135,SD,Yankton County,"2,859","2,373","3,345",13.9,11.5,16.3,747,594,900,15.8,12.6,19.0,443,340,546,13.0,10.0,16.0,"48,284","44,228","52,340",.,.,.,.,.,.
46,137,SD,Ziebach County,"1,335","1,056","1,614",46.6,36.9,56.3,489,365,613,48.1,35.9,60.3,303,214,392,40.3,28.5,52.1,"30,856","28,308","33,404",.,.,.,.,.,.
47,000,TN,Tennessee,"1,135,205","1,116,022","1,154,388",18.0,17.7,18.3,"383,402","372,304","394,500",26.1,25.3,26.9,"260,624","250,675","270,573",24.5,23.6,25.4,"42,743","42,182","43,304","116,348","111,673","121,023",29.4,28.2,30.6
47,001,TN,Anderson County,"13,734","11,845","15,623",18.5,16.0,21.0,"4,638","3,914","5,362",29.5,24.9,34.1,"3,313","2,818","3,808",28.2,24.0,32.4,"41,038","38,104","43,972",.,.,.,.,.,.
47,003,TN,Bedford County,"7,730","6,171","9,289",17.2,13.7,20.7,"3,082","2,359","3,805",25.9,19.8,32.0,"2,090","1,585","2,595",24.4,18.5,30.3,"41,726","38,763","44,689",.,.,.,.,.,.
47,005,TN,Benton County,"3,715","3,091","4,339",23.0,19.1,26.9,"1,137",897,"1,377",35.7,28.2,43.2,804,631,977,34.4,27.0,41.8,"33,560","30,675","36,445",.,.,.,.,.,.
47,007,TN,Bledsoe County,"3,152","2,582","3,722",27.0,22.1,31.9,916,728,"1,104",35.4,28.1,42.7,596,457,735,30.2,23.2,37.2,"32,591","29,755","35,427",.,.,.,.,.,.
47,009,TN,Blount County,"17,714","15,090","20,338",14.5,12.3,16.7,"5,455","4,442","6,468",20.8,16.9,24.7,"3,717","2,962","4,472",18.9,15.1,22.7,"46,100","43,692","48,508",.,.,.,.,.,.
47,011,TN,Bradley County,"18,649","16,129","21,169",19.0,16.4,21.6,"6,331","5,444","7,218",28.3,24.3,32.3,"4,038","3,303","4,773",24.3,19.9,28.7,"39,821","36,992","42,650",.,.,.,.,.,.
47,013,TN,Campbell County,"10,172","8,385","11,959",25.6,21.1,30.1,"3,216","2,567","3,865",37.8,30.2,45.4,"2,143","1,668","2,618",34.2,26.6,41.8,"32,895","30,242","35,548",.,.,.,.,.,.
47,015,TN,Cannon County,"2,250","1,770","2,730",16.5,13.0,20.0,737,572,902,25.5,19.8,31.2,507,392,622,23.2,17.9,28.5,"39,262","35,824","42,700",.,.,.,.,.,.
47,017,TN,Carroll County,"5,258","4,241","6,275",19.2,15.5,22.9,"1,701","1,317","2,085",27.7,21.4,34.0,"1,172",891,"1,453",26.6,20.2,33.0,"35,591","32,720","38,462",.,.,.,.,.,.
47,019,TN,Carter County,"12,789","10,961","14,617",23.0,19.7,26.3,"3,597","2,901","4,293",32.2,26.0,38.4,"2,458","1,934","2,982",29.9,23.5,36.3,"33,094","30,564","35,624",.,.,.,.,.,.
47,021,TN,Cheatham County,"5,021","4,175","5,867",12.9,10.7,15.1,"1,723","1,342","2,104",18.4,14.3,22.5,"1,181",915,"1,447",16.8,13.0,20.6,"51,557","47,304","55,810",.,.,.,.,.,.
47,023,TN,Chester County,"3,075","2,474","3,676",19.4,15.6,23.2,991,764,"1,218",26.3,20.3,32.3,694,533,855,24.1,18.5,29.7,"40,064","36,205","43,923",.,.,.,.,.,.
47,025,TN,Claiborne County,"7,484","6,220","8,748",24.6,20.4,28.8,"2,143","1,704","2,582",33.8,26.9,40.7,"1,500","1,187","1,813",31.6,25.0,38.2,"33,022","30,684","35,360",.,.,.,.,.,.
47,027,TN,Clay County,"1,997","1,592","2,402",25.8,20.6,31.0,581,452,710,36.8,28.6,45.0,411,317,505,36.5,28.2,44.8,"29,052","26,325","31,779",.,.,.,.,.,.
47,029,TN,Cocke County,"9,661","8,168","11,154",27.4,23.2,31.6,"3,122","2,521","3,723",42.5,34.3,50.7,"2,189","1,744","2,634",39.9,31.8,48.0,"30,141","27,422","32,860",.,.,.,.,.,.
47,031,TN,Coffee County,"9,719","8,103","11,335",18.5,15.4,21.6,"3,371","2,659","4,083",27.0,21.3,32.7,"2,247","1,737","2,757",24.4,18.9,29.9,"41,328","37,979","44,677",.,.,.,.,.,.
47,033,TN,Crockett County,"3,030","2,506","3,554",21.1,17.5,24.7,"1,065",861,"1,269",30.5,24.6,36.4,688,539,837,26.6,20.9,32.3,"35,838","32,868","38,808",.,.,.,.,.,.
47,035,TN,Cumberland County,"9,994","8,179","11,809",17.7,14.5,20.9,"3,197","2,514","3,880",30.8,24.2,37.4,"2,156","1,669","2,643",28.5,22.1,34.9,"39,522","37,580","41,464",.,.,.,.,.,.
47,037,TN,Davidson County,"118,500","110,773","126,227",19.0,17.8,20.2,"39,877","35,980","43,774",28.6,25.8,31.4,"26,385","23,383","29,387",28.2,25.0,31.4,"44,864","42,991","46,737",.,.,.,.,.,.
47,039,TN,Decatur County,"2,242","1,783","2,701",19.6,15.6,23.6,692,533,851,28.5,21.9,35.1,490,375,605,27.6,21.1,34.1,"37,167","33,937","40,397",.,.,.,.,.,.
47,041,TN,DeKalb County,"4,305","3,552","5,058",23.2,19.1,27.3,"1,409","1,119","1,699",34.3,27.2,41.4,994,785,"1,203",32.7,25.8,39.6,"35,688","32,427","38,949",.,.,.,.,.,.
47,043,TN,Dickson County,"8,598","7,280","9,916",17.3,14.7,19.9,"3,139","2,614","3,664",25.9,21.6,30.2,"2,336","1,967","2,705",26.1,22.0,30.2,"43,501","40,366","46,636",.,.,.,.,.,.
47,045,TN,Dyer County,"6,643","5,285","8,001",17.7,14.1,21.3,"2,558","1,964","3,152",27.8,21.3,34.3,"1,739","1,318","2,160",26.0,19.7,32.3,"38,121","34,974","41,268",.,.,.,.,.,.
47,047,TN,Fayette County,"6,252","5,370","7,134",16.4,14.1,18.7,"2,103","1,745","2,461",24.9,20.7,29.1,"1,429","1,163","1,695",23.4,19.0,27.8,"52,163","48,278","56,048",.,.,.,.,.,.
47,049,TN,Fentress County,"4,931","4,057","5,805",27.8,22.9,32.7,"1,578","1,266","1,890",40.2,32.2,48.2,"1,116",888,"1,344",37.2,29.6,44.8,"28,388","26,177","30,599",.,.,.,.,.,.
47,051,TN,Franklin County,"7,090","5,920","8,260",18.2,15.2,21.2,"2,186","1,760","2,612",25.8,20.8,30.8,"1,475","1,174","1,776",22.8,18.1,27.5,"42,066","38,584","45,548",.,.,.,.,.,.
47,053,TN,Gibson County,"9,639","8,212","11,066",19.8,16.9,22.7,"3,303","2,697","3,909",27.3,22.3,32.3,"2,258","1,817","2,699",25.3,20.4,30.2,"35,807","33,494","38,120",.,.,.,.,.,.
47,055,TN,Giles County,"5,239","4,402","6,076",18.5,15.5,21.5,"1,665","1,345","1,985",27.1,21.9,32.3,"1,122",890,"1,354",25.3,20.1,30.5,"38,251","35,584","40,918",.,.,.,.,.,.
47,057,TN,Grainger County,"4,800","3,924","5,676",21.4,17.5,25.3,"1,468","1,149","1,787",30.3,23.7,36.9,"1,066",837,"1,295",29.9,23.5,36.3,"35,278","32,656","37,900",.,.,.,.,.,.
47,059,TN,Greene County,"15,389","13,605","17,173",22.9,20.2,25.6,"4,534","3,806","5,262",32.4,27.2,37.6,"3,042","2,510","3,574",29.1,24.0,34.2,"34,964","32,942","36,986",.,.,.,.,.,.
47,061,TN,Grundy County,"3,433","2,702","4,164",25.6,20.2,31.0,"1,176",906,"1,446",39.0,30.1,47.9,824,631,"1,017",36.4,27.9,44.9,"27,915","25,657","30,173",.,.,.,.,.,.
47,063,TN,Hamblen County,"13,265","11,374","15,156",21.5,18.4,24.6,"4,659","3,888","5,430",32.3,27.0,37.6,"3,129","2,554","3,704",29.7,24.3,35.1,"36,787","34,288","39,286",.,.,.,.,.,.
47,065,TN,Hamilton County,"51,381","46,306","56,456",15.3,13.8,16.8,"16,387","14,082","18,692",22.5,19.3,25.7,"11,388","9,674","13,102",22.0,18.7,25.3,"47,369","45,538","49,200",.,.,.,.,.,.
47,067,TN,Hancock County,"2,089","1,677","2,501",31.8,25.5,38.1,638,498,778,45.5,35.5,55.5,442,340,544,42.7,32.8,52.6,"25,301","22,958","27,644",.,.,.,.,.,.
47,069,TN,Hardeman County,"6,200","5,154","7,246",27.3,22.7,31.9,"1,865","1,516","2,214",35.2,28.6,41.8,"1,301","1,047","1,555",33.2,26.7,39.7,"32,556","30,030","35,082",.,.,.,.,.,.
47,071,TN,Hardin County,"5,468","4,386","6,550",21.4,17.2,25.6,"1,765","1,384","2,146",32.8,25.7,39.9,"1,245",969,"1,521",31.0,24.1,37.9,"35,154","32,088","38,220",.,.,.,.,.,.
47,073,TN,Hawkins County,"9,556","7,863","11,249",17.1,14.1,20.1,"3,192","2,463","3,921",26.6,20.5,32.7,"2,250","1,721","2,779",25.0,19.1,30.9,"36,318","33,699","38,937",.,.,.,.,.,.
47,075,TN,Haywood County,"3,948","3,207","4,689",21.9,17.8,26.0,"1,423","1,105","1,741",32.5,25.3,39.7,"1,003",780,"1,226",30.6,23.8,37.4,"32,614","30,001","35,227",.,.,.,.,.,.
47,077,TN,Henderson County,"5,284","4,467","6,101",19.1,16.2,22.0,"1,780","1,453","2,107",27.0,22.0,32.0,"1,214",982,"1,446",25.1,20.3,29.9,"36,983","34,488","39,478",.,.,.,.,.,.
47,079,TN,Henry County,"6,097","4,922","7,272",19.2,15.5,22.9,"2,052","1,603","2,501",30.6,23.9,37.3,"1,452","1,123","1,781",29.4,22.8,36.0,"35,892","33,101","38,683",.,.,.,.,.,.
47,081,TN,Hickman County,"5,112","4,177","6,047",22.7,18.6,26.8,"1,650","1,315","1,985",32.4,25.8,39.0,"1,125",877,"1,373",29.4,22.9,35.9,"36,356","33,180","39,532",.,.,.,.,.,.
47,083,TN,Houston County,"1,761","1,446","2,076",21.4,17.6,25.2,605,481,729,31.7,25.2,38.2,428,340,516,29.8,23.6,36.0,"37,311","34,046","40,576",.,.,.,.,.,.
47,085,TN,Humphreys County,"2,876","2,303","3,449",16.0,12.8,19.2,"1,026",788,"1,264",25.6,19.7,31.5,717,548,886,24.0,18.3,29.7,"42,056","38,304","45,808",.,.,.,.,.,.
47,087,TN,Jackson County,"2,737","2,219","3,255",24.4,19.8,29.0,767,599,935,35.2,27.5,42.9,538,417,659,32.4,25.1,39.7,"32,013","28,949","35,077",.,.,.,.,.,.
47,089,TN,Jefferson County,"9,271","7,764","10,778",18.4,15.4,21.4,"2,992","2,378","3,606",27.3,21.7,32.9,"2,105","1,651","2,559",25.8,20.2,31.4,"39,970","37,302","42,638",.,.,.,.,.,.
47,091,TN,Johnson County,"4,655","3,811","5,499",28.7,23.5,33.9,"1,186",939,"1,433",37.5,29.7,45.3,808,630,986,34.6,27.0,42.2,"30,020","27,221","32,819",.,.,.,.,.,.
47,093,TN,Knox County,"69,107","63,160","75,054",16.1,14.7,17.5,"19,243","16,650","21,836",20.6,17.8,23.4,"13,766","11,751","15,781",20.4,17.4,23.4,"46,325","44,634","48,016",.,.,.,.,.,.
47,095,TN,Lake County,"2,312","1,834","2,790",44.8,35.5,54.1,561,440,682,45.6,35.7,55.5,388,302,474,43.2,33.6,52.8,"26,445","23,950","28,940",.,.,.,.,.,.
47,097,TN,Lauderdale County,"7,154","6,064","8,244",28.7,24.3,33.1,"2,574","2,142","3,006",39.4,32.8,46.0,"1,780","1,471","2,089",37.4,30.9,43.9,"31,672","28,894","34,450",.,.,.,.,.,.
47,099,TN,Lawrence County,"8,265","6,922","9,608",19.9,16.7,23.1,"2,940","2,325","3,555",28.6,22.6,34.6,"1,993","1,546","2,440",26.8,20.8,32.8,"36,536","33,670","39,402",.,.,.,.,.,.
47,101,TN,Lewis County,"2,345","1,850","2,840",20.1,15.9,24.3,870,671,"1,069",32.1,24.7,39.5,626,482,770,31.1,23.9,38.3,"35,062","32,916","37,208",.,.,.,.,.,.
47,103,TN,Lincoln County,"5,469","4,532","6,406",16.5,13.7,19.3,"1,760","1,379","2,141",23.4,18.3,28.5,"1,211",946,"1,476",22.0,17.2,26.8,"42,178","38,727","45,629",.,.,.,.,.,.
47,105,TN,Loudon County,"6,662","5,525","7,799",13.5,11.2,15.8,"2,151","1,705","2,597",22.1,17.5,26.7,"1,511","1,197","1,825",21.1,16.7,25.5,"49,616","45,578","53,654",.,.,.,.,.,.
47,107,TN,McMinn County,"10,899","9,268","12,530",21.2,18.0,24.4,"3,318","2,692","3,944",29.1,23.6,34.6,"2,256","1,801","2,711",26.8,21.4,32.2,"37,502","34,101","40,903",.,.,.,.,.,.
47,109,TN,McNairy County,"5,527","4,583","6,471",21.5,17.8,25.2,"1,757","1,385","2,129",30.0,23.7,36.3,"1,237",967,"1,507",28.4,22.2,34.6,"33,110","30,831","35,389",.,.,.,.,.,.
47,111,TN,Macon County,"4,735","3,844","5,626",21.4,17.4,25.4,"1,743","1,353","2,133",31.8,24.7,38.9,"1,179",903,"1,455",30.2,23.1,37.3,"35,341","32,241","38,441",.,.,.,.,.,.
47,113,TN,Madison County,"17,362","14,715","20,009",18.4,15.6,21.2,"6,085","4,878","7,292",26.6,21.3,31.9,"4,242","3,398","5,086",26.1,20.9,31.3,"42,488","39,464","45,512",.,.,.,.,.,.
47,115,TN,Marion County,"5,178","4,155","6,201",18.5,14.8,22.2,"1,667","1,314","2,020",27.9,22.0,33.8,"1,154",901,"1,407",25.9,20.2,31.6,"39,170","35,810","42,530",.,.,.,.,.,.
47,117,TN,Marshall County,"5,158","4,265","6,051",16.9,14.0,19.8,"1,820","1,460","2,180",25.2,20.2,30.2,"1,243",984,"1,502",23.1,18.3,27.9,"41,455","37,766","45,144",.,.,.,.,.,.
47,119,TN,Maury County,"13,927","12,125","15,729",17.2,15.0,19.4,"5,016","4,230","5,802",26.0,21.9,30.1,"3,416","2,834","3,998",25.2,20.9,29.5,"43,346","40,823","45,869",.,.,.,.,.,.
47,121,TN,Meigs County,"2,348","1,891","2,805",20.4,16.4,24.4,740,570,910,30.6,23.6,37.6,516,396,636,27.9,21.4,34.4,"36,361","32,923","39,799",.,.,.,.,.,.
47,123,TN,Monroe County,"7,739","6,101","9,377",17.4,13.7,21.1,"2,650","2,012","3,288",26.9,20.4,33.4,"1,868","1,415","2,321",25.5,19.3,31.7,"37,850","34,908","40,792",.,.,.,.,.,.
47,125,TN,Montgomery County,"30,427","26,825","34,029",16.9,14.9,18.9,"12,946","11,134","14,758",26.3,22.6,30.0,"8,556","7,250","9,862",25.4,21.5,29.3,"48,267","45,989","50,545",.,.,.,.,.,.
47,127,TN,Moore County,837,663,"1,011",13.5,10.7,16.3,293,229,357,22.1,17.2,27.0,207,160,254,19.2,14.9,23.5,"47,091","42,531","51,651",.,.,.,.,.,.
47,129,TN,Morgan County,"4,498","3,654","5,342",23.3,18.9,27.7,"1,370","1,091","1,649",31.6,25.2,38.0,960,760,"1,160",28.8,22.8,34.8,"36,170","33,062","39,278",.,.,.,.,.,.
47,131,TN,Obion County,"6,092","5,309","6,875",19.7,17.2,22.2,"2,042","1,703","2,381",29.3,24.4,34.2,"1,547","1,313","1,781",29.8,25.3,34.3,"38,718","35,961","41,475",.,.,.,.,.,.
47,133,TN,Overton County,"4,574","3,760","5,388",20.9,17.2,24.6,"1,493","1,182","1,804",29.8,23.6,36.0,"1,053",831,"1,275",27.9,22.0,33.8,"33,220","31,081","35,359",.,.,.,.,.,.
47,135,TN,Perry County,"1,784","1,459","2,109",23.1,18.9,27.3,571,446,696,32.9,25.7,40.1,402,310,494,31.8,24.5,39.1,"31,493","28,477","34,509",.,.,.,.,.,.
